path,lines,sha256,declarations,internal_imports,test_annotations
app/src/main/java/io/github/ffenuss/modkit/ui/screens/ManualNativePatchSection.kt,2905,608489d13740c34ddba7d7dfcce693c8e7ef452d2d9106f74b3988aa4de84c3f,,io.github.ffenuss.modkit.analysis.AnalysisCancelledException; io.github.ffenuss.modkit.analysis.AnalysisTargetDescriptor; io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.ProgressSink; io.github.ffenuss.modkit.analysis.nativecode.AArch64ControlFlowGraphBuilder; io.github.ffenuss.modkit.analysis.nativecode.AArch64Disassembler; io.github.ffenuss.modkit.analysis.nativecode.AArch64MethodAnalyzer; io.github.ffenuss.modkit.domain.EngineProgress; io.github.ffenuss.modkit.patch.AArch64ScalarReturnEncoder; io.github.ffenuss.modkit.patch.GameplayCandidateTriage; io.github.ffenuss.modkit.patch.summarizeGameplayBlockers; io.github.ffenuss.modkit.patch.GameplayModificationCategory; io.github.ffenuss.modkit.patch.GameplayModificationFinder; io.github.ffenuss.modkit.patch.GameplayModificationOpportunity; io.github.ffenuss.modkit.patch.Il2CppArm64CallResolver; io.github.ffenuss.modkit.patch.Il2CppArm64CallerScanResult; io.github.ffenuss.modkit.patch.Il2CppArm64CallerScanner; io.github.ffenuss.modkit.patch.Il2CppNativeMutationDraftBuilder; io.github.ffenuss.modkit.patch.Il2CppPatchTargetBrowser; io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind; io.github.ffenuss.modkit.patch.MutationApplyCoordinator; io.github.ffenuss.modkit.patch.MutationApplyOutcome; io.github.ffenuss.modkit.patch.MutationPreflightEngine; io.github.ffenuss.modkit.patch.MutationPreflightResult; io.github.ffenuss.modkit.patch.NativeCodeWindow; io.github.ffenuss.modkit.patch.NativeMutationDraft; io.github.ffenuss.modkit.patch.NativePatchPresetCatalog; io.github.ffenuss.modkit.patch.AutoModSelectionPolicy; io.github.ffenuss.modkit.patch.PatchBuildSelectionMerger; io.github.ffenuss.modkit.patch.PatchPreparationPlan; io.github.ffenuss.modkit.patch.PreparationTargetStatus,0
app/src/main/java/io/github/ffenuss/modkit/ui/screens/RecoveryScreen.kt,75,cd0518fdf71c92c73217da631bce5f541a06f8750b8d0607017cee2236590dec,,io.github.ffenuss.modkit.analysis.AnalysisRunState,0
app/src/main/java/io/github/ffenuss/modkit/ui/screens/TargetSelectionScreen.kt,134,f14bfcdf16566f58dec910001255241c89b573bdec30c0992d4182a6a26d11e8,,io.github.ffenuss.modkit.BuildConfig,0
app/src/main/java/io/github/ffenuss/modkit/ui/theme/Theme.kt,13,71344ea5d870b493603c2af89105c167605df137addcef9794246c07f2cb74ea,,,0
app/src/main/res/drawable/ic_modkit_notification.xml,9,4085b82ef667633237a25ba42fc7840dbdba34052e7b3bdfb3616a7116759973,,,0
app/src/main/res/values/strings.xml,3,6abe2b1053c3667698be94994404c61f5089a9ffe763310f45c1c23b965dac44,,,0
app/src/main/res/values/styles.xml,7,0bfd7ad854f06a62f18d198e9821bf6aaf6fc12c82c62158c40f09229fdc348f,,,0
app/src/main/res/xml/file_paths.xml,12,5841933c40343a82be5e702ef231000f798808b92a2a389a714d5868d1474bd8,,,0
app/src/test/java/io/github/ffenuss/modkit/analysis/AnalysisWatchdogPolicyTest.kt,78,4851d5216f41d3ec0844535609fe61e19eeba6e130a288ac68e939c71d1943d9,AnalysisWatchdogPolicyTest,io.github.ffenuss.modkit.domain.EngineScheduleClass,4
app/src/test/java/io/github/ffenuss/modkit/analysis/ArtifactIdentityTest.kt,37,a09e74f839367f494f0aaa461d954273ffd0c7f690635b528fae5a3c56762a0f,ArtifactIdentityTest,,2
app/src/test/java/io/github/ffenuss/modkit/analysis/ArtifactIndexTest.kt,35,9f0741249c14c1c34da70cdf7321849d33e59ed7144501a43ebcfa38761ba84c,ArtifactIndexTest,,1
app/src/test/java/io/github/ffenuss/modkit/analysis/DexInventoryEngineTest.kt,222,2848845024549051244f9e76761a4ad544462e92fafb99825399ecbb70bf6acc,DexInventoryEngineTest,io.github.ffenuss.modkit.domain.EngineProgress,3
app/src/test/java/io/github/ffenuss/modkit/analysis/EngineResultCacheTest.kt,317,b8d270c3d046d377c99b02bb1cc0c510b20cbc852ad52a106af71cd65660e990,EngineResultCacheTest,,5
app/src/test/java/io/github/ffenuss/modkit/analysis/EngineRouterTest.kt,33,fe1dccb36f5b2988a4fa99b16a853f3b7d4b404dbd3d3087adc20a15ad4b106a,EngineRouterTest,io.github.ffenuss.modkit.domain.EngineScheduleClass,1
app/src/test/java/io/github/ffenuss/modkit/analysis/EngineSkipControllerTest.kt,20,a9c368f37e02da45c95b34171512878e4e2baa9cc9ea28ef0059434b905d7bcc,EngineSkipControllerTest,,1
app/src/test/java/io/github/ffenuss/modkit/analysis/EvidenceGateTest.kt,100,2dfbbbfd22573d609a9771d2bbbfe9da9bf8127c8692c2c00924b18cc41d76b7,EvidenceGateTest,io.github.ffenuss.modkit.domain.ProofLevel,5
app/src/test/java/io/github/ffenuss/modkit/analysis/EvidenceGraphBuilderTest.kt,387,152a9835fd56ef0df6d52e09479114fdd9a365b8f17f1eb2466f5398f22517e5,EvidenceGraphBuilderTest,io.github.ffenuss.modkit.domain.ProofLevel,5
app/src/test/java/io/github/ffenuss/modkit/analysis/ExpertCapabilityValidatorTest.kt,79,3d338185554aac487318062a6f4896e34d989553431edfec9e73ebd660bf9c7d,ExpertCapabilityValidatorTest,io.github.ffenuss.modkit.domain.EngineScheduleClass,3
app/src/test/java/io/github/ffenuss/modkit/analysis/FastArtifactIndexerTest.kt,148,8ef7230fd93f63299b686bc8d5e43fade32a7b89f502a0b38ea675972880394f,FastArtifactIndexerTest,io.github.ffenuss.modkit.domain.RunState,4
app/src/test/java/io/github/ffenuss/modkit/analysis/Il2CppCodeGenScannerTest.kt,592,1bc52623f4a11199f3ba642aaf5a8a5fccaabd3e2060db92492564329d82b015,Il2CppCodeGenScannerTest,,8
app/src/test/java/io/github/ffenuss/modkit/analysis/Il2CppFastDumpEngineTest.kt,124,54d16c0f970c0e410220ca9f3a3af5febef6290df9d900c94ac730045cc5a38b,Il2CppFastDumpEngineTest,,1
app/src/test/java/io/github/ffenuss/modkit/analysis/Il2CppMetadataReaderTest.kt,162,d4ed4aaa945b02bbed0ec7ae9b563803429b09f57a9a2824a1937db49b640fea,Il2CppMetadataReaderTest,,4
app/src/test/java/io/github/ffenuss/modkit/analysis/RuntimeEvidenceCacheTest.kt,63,3bd3bdd41adbb0420e6e624ab29a80d2d7d840bc1908e039220c363027691c8d,RuntimeEvidenceCacheTest,io.github.ffenuss.modkit.runtime.ProcMapsCaptureSource; io.github.ffenuss.modkit.runtime.RuntimeEvidenceBundle; io.github.ffenuss.modkit.runtime.RuntimeEvidenceObservation; io.github.ffenuss.modkit.runtime.RuntimeEvidenceObservationKind; io.github.ffenuss.modkit.runtime.RuntimeEvidenceObservationStrength,1
app/src/test/java/io/github/ffenuss/modkit/analysis/RuntimeFingerprintProfilerTest.kt,42,90b66a0d960ec6276efbd2e6642130bfbf24369c7ca0fbbf730824fdf18238a5,RuntimeFingerprintProfilerTest,,1
app/src/test/java/io/github/ffenuss/modkit/analysis/RuntimeStageAttemptCacheTest.kt,50,49c4ccdb7f023ddf8ea27e76f794c916efaa2e6e44ab2f89399b2e43ec7f93c5,RuntimeStageAttemptCacheTest,io.github.ffenuss.modkit.runtime.RuntimeEscalationStage; io.github.ffenuss.modkit.runtime.RuntimeStageAttempt; io.github.ffenuss.modkit.runtime.RuntimeStageAttemptLedger; io.github.ffenuss.modkit.runtime.RuntimeStageAttemptState,1
app/src/test/java/io/github/ffenuss/modkit/analysis/nativecode/AArch64ControlFlowGraphBuilderTest.kt,96,e073050ef56de4090f231d5317df3331ec2a0ae078a5f7c69ea1c00c0f3f76c3,AArch64ControlFlowGraphBuilderTest,,2
app/src/test/java/io/github/ffenuss/modkit/analysis/nativecode/AArch64DisassemblerTest.kt,141,4d886e93b4e041b7a239e5446fbe92cc18ac602674a84b13fa914f9b44fb976b,AArch64DisassemblerTest,,4
app/src/test/java/io/github/ffenuss/modkit/analysis/nativecode/AArch64MethodAnalyzerTest.kt,269,861d7332554e8f4a80802a316a07b7ede6134c0e35e41684f08f17c7136b6f41,AArch64MethodAnalyzerTest,io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind; io.github.ffenuss.modkit.patch.AArch64ScalarReturnEncoder,7
app/src/test/java/io/github/ffenuss/modkit/analysis/nativecode/Armv7ControlFlowDecoderTest.kt,140,d2a9d3298b3cc82f4acf6601748fa093f2ec4630d9f048b7b89efba4e652d712,Armv7ControlFlowDecoderTest,io.github.ffenuss.modkit.analysis.CancellationSignal,6
app/src/test/java/io/github/ffenuss/modkit/analysis/nativecode/InstructionDecoderTest.kt,114,76b6ca452d509870b319d941e4b40067200b54c4dc7e3d0def5fd6a5f33c6883,InstructionDecoderTest,,4
app/src/test/java/io/github/ffenuss/modkit/analysis/nativecode/X86ControlFlowDecoderTest.kt,131,6bc9d34de18a43c10233b2da0fef14aed6d172a50adddcb40853084df9e37251,X86ControlFlowDecoderTest,,6
app/src/test/java/io/github/ffenuss/modkit/build/ApkSetExportPlannerTest.kt,63,59226ca0ec809b379c28675cfb3f9de27b6dc316f9a74d4645d416fec206dcf3,ApkSetExportPlannerTest,,3
app/src/test/java/io/github/ffenuss/modkit/build/ApkZipAlignerTest.kt,133,d36feeb049f8faaf85ab7d44c1bb2a66c9242e5a9115426a53eb764279f2910b,ApkZipAlignerTest,io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.ProgressSink,2
app/src/test/java/io/github/ffenuss/modkit/build/BuildRecoveryTest.kt,57,5a7fc5a2b6baef4ab2748cab48aa939ef68f05cb6c21fda395af695a6459419d,BuildRecoveryTest,,4
app/src/test/java/io/github/ffenuss/modkit/build/BuiltPackageVerifierTest.kt,90,2ebeee63fe6afe6668269d73cc73b393592ac4b586997c0f6a2919a0e38f9e6b,BuiltPackageVerifierTest,,3
app/src/test/java/io/github/ffenuss/modkit/patch/AArch64ScalarReturnEncoderTest.kt,87,c5345b338e78298dcd1c699cd48fb43f51328318eabd31de2f48d5431e18de7b,AArch64ScalarReturnEncoderTest,io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind,4
app/src/test/java/io/github/ffenuss/modkit/patch/ArchiveMutationApplierTest.kt,401,269a63b777eefcc57eb22a7661750ceed270ba953bd25dd1094cafd865b7da04,ArchiveMutationApplierTest,io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.ProgressSink; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.analysis.WorkspaceSource; io.github.ffenuss.modkit.domain.ProofLevel,3
app/src/test/java/io/github/ffenuss/modkit/patch/AutoModSelectionPolicyTest.kt,51,ec943b33e4e4ee1c6adef1230667290a988fa67dee60c3681ba244fbc07a7579,AutoModSelectionPolicyTest,,2
app/src/test/java/io/github/ffenuss/modkit/patch/DexGameplayContextTest.kt,69,bfd03c6b3c03babdb4a8121177ed8e393917e77e5e48ac2391323116b521793f,DexGameplayContextTest,,4
app/src/test/java/io/github/ffenuss/modkit/patch/DexLocalPatchEngineTest.kt,355,20374bf0233af2574fcf0d9452c86e835b839f4be2fe793ace6c068506f5a17b,DexLocalPatchEngineTest,io.github.ffenuss.modkit.analysis.CancellationSignal,11
app/src/test/java/io/github/ffenuss/modkit/patch/GameplayCandidateTriageTest.kt,163,3ae65fbe9b327fd94abef5e0077a32e625e067f8b576f33294dc045a1eeb58cb,GameplayCandidateTriageTest,,7
app/src/test/java/io/github/ffenuss/modkit/patch/GameplayModificationFinderTest.kt,1318,92c006c67abd5bd10c6c97596b181dd7a862afe90fb28f84f96cc33d75338cd0,GameplayModificationFinderTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.Il2CppBinaryBindingResult; io.github.ffenuss.modkit.analysis.Il2CppBinaryEvidence; io.github.ffenuss.modkit.analysis.Il2CppMethodBinaryBinding; io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind; io.github.ffenuss.modkit.analysis.Il2CppFastDumpResult; io.github.ffenuss.modkit.analysis.Il2CppFieldDefinition; io.github.ffenuss.modkit.analysis.Il2CppImageDefinition; io.github.ffenuss.modkit.analysis.Il2CppMetadataModel; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,31
app/src/test/java/io/github/ffenuss/modkit/patch/Il2CppArm64CallResolverTest.kt,152,ead068aa9e14161e0e58742a0231cfcf187c00638a2cc149254476a5a6d372bc,Il2CppArm64CallResolverTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.analysis.nativecode.AArch64Disassembler; io.github.ffenuss.modkit.domain.ProofLevel,1
app/src/test/java/io/github/ffenuss/modkit/patch/Il2CppArm64CallerScannerTest.kt,335,d9930633b2e05edb2ab1f83110a182a768252f396facbdb2f28c6928d3a18509,Il2CppArm64CallerScannerTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,2
app/src/test/java/io/github/ffenuss/modkit/patch/Il2CppNativeMutationDraftBuilderTest.kt,509,5fb2f6e47b85d5d971ea38dcbabf556700445519e32e0dc13e9302083663bad5,Il2CppNativeMutationDraftBuilderTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,9
app/src/test/java/io/github/ffenuss/modkit/patch/Il2CppPatchTargetBrowserTest.kt,386,30176472fe689d95490c3173125d44536f7611f4feb2a512a0f71906448651ad,Il2CppPatchTargetBrowserTest,io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.Il2CppBinaryBindingResult; io.github.ffenuss.modkit.analysis.Il2CppBinaryEvidence; io.github.ffenuss.modkit.analysis.Il2CppMethodBinaryBinding; io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,9
app/src/test/java/io/github/ffenuss/modkit/patch/MutationPreflightEngineTest.kt,203,f4b75ee49b9c1d239ec06af49c5affaee137b15a6dc6b3c46ace51c381ba9779,MutationPreflightEngineTest,io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,5
app/src/test/java/io/github/ffenuss/modkit/patch/NativePatchPresetCatalogTest.kt,144,c91935097d0e2da57f8ef50ef122328433d71728de7ae9334053fc33680e99f3,NativePatchPresetCatalogTest,io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind,4
app/src/test/java/io/github/ffenuss/modkit/patch/PatchBuildSelectionMergerTest.kt,59,ca85c2d93a60a17e10384e01e2b681a86336f5da568856cd0bd912369ac537d9,PatchBuildSelectionMergerTest,,4
app/src/test/java/io/github/ffenuss/modkit/patch/PatchLabDiagnosticReportWriterTest.kt,357,605c3b1b887615f4b661ad1fd3d901533e38375f3b126833df27d8103413c443,PatchLabDiagnosticReportWriterTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.Il2CppBinaryBindingResult; io.github.ffenuss.modkit.analysis.Il2CppBinaryEvidence; io.github.ffenuss.modkit.analysis.Il2CppFastDumpResult; io.github.ffenuss.modkit.analysis.Il2CppMetadataModel; io.github.ffenuss.modkit.analysis.Il2CppMethodBinaryBinding; io.github.ffenuss.modkit.analysis.Il2CppMethodDefinition; io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind; io.github.ffenuss.modkit.analysis.Il2CppTypeDefinition; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,1
app/src/test/java/io/github/ffenuss/modkit/patch/PatchPreparationPlannerTest.kt,159,7f2fae9fc6575ed6bf864dbbd45e4998d434d1a000427d0d1adf2dfdde099307,PatchPreparationPlannerTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.ConfirmationRequest; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.TargetShaVerification; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel,4
app/src/test/java/io/github/ffenuss/modkit/patch/RuntimeGameplayTestMenuBuilderTest.kt,287,0e83ba548561b3ab452e328d77acd92bee65b346acbd5586d49b563473177cbe,RuntimeGameplayTestMenuBuilderTest,io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.EvidenceGraph; io.github.ffenuss.modkit.analysis.EvidenceTarget; io.github.ffenuss.modkit.analysis.EvidenceTargetKind; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.Il2CppBinaryBindingResult; io.github.ffenuss.modkit.analysis.Il2CppBinaryEvidence; io.github.ffenuss.modkit.analysis.Il2CppMethodBinaryBinding; io.github.ffenuss.modkit.analysis.Il2CppNativeReturnKind; io.github.ffenuss.modkit.analysis.UserFindingStatus; io.github.ffenuss.modkit.domain.ProofLevel; io.github.ffenuss.modkit.runtime.RepackedRuntimeTestMenuItemMode,1
app/src/test/java/io/github/ffenuss/modkit/patch/StagingApkVerifierTest.kt,115,d1be2257e598112ac3cace2b247b6f0b7c2b8bb2054e4876aab1d972f41d2fc5,StagingApkVerifierTest,io.github.ffenuss.modkit.analysis.CancellationSignal; io.github.ffenuss.modkit.analysis.ProgressSink,2
app/src/test/java/io/github/ffenuss/modkit/runtime/BinaryAndroidManifestInspectorTest.kt,311,347a282ba8b582e6eaaee690fe478571aa28eb4c39e0a507d5e9915969f5edc7,BinaryAndroidManifestInspectorTest,,5
app/src/test/java/io/github/ffenuss/modkit/runtime/BinaryAndroidManifestProbeInjectorTest.kt,293,b325758d3db0031cd439c9b51abab52b61919c8921b861c65fc09b302c252dfa,BinaryAndroidManifestProbeInjectorTest,,3
app/src/test/java/io/github/ffenuss/modkit/runtime/NonRootProcessDiscoveryTest.kt,160,7f2dabec2f24ccd40269369df3cf57f1faff2416964c5338ebc280a45128363a,NonRootProcessDiscoveryTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal,5
app/src/test/java/io/github/ffenuss/modkit/runtime/NonRootRuntimeCaptureTest.kt,128,5a6582f43cbe87ef0551039bc114b320f357bcbd02045b0aa28b64e4dc1d49f0,NonRootRuntimeCaptureTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal,3
app/src/test/java/io/github/ffenuss/modkit/runtime/ProcMapsCaptureReaderTest.kt,53,89b4755da71e1637d27d889f151e8e7edf579899950c8b84db70d0d5fc09823a,ProcMapsCaptureReaderTest,io.github.ffenuss.modkit.analysis.CancellationSignal,2
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeBuildPreflightTest.kt,158,54dbcf2b23eb187e916bd67c43e2f2ce3648c700baf829dd6c3f5a530c19bf3f,RepackedRuntimeBuildPreflightTest,,4
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeEvidenceCaptureTest.kt,321,ace2699395219946bc72d2dbdfdb458fc342a7371948a9761acb4301152234a7,RepackedRuntimeEvidenceCaptureTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.build.ApkSignatureVerification; io.github.ffenuss.modkit.build.InstallabilityVerification; io.github.ffenuss.modkit.build.ZipAlignmentVerification,6
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeInstallPlannerTest.kt,302,929b3928c3e8a083af6897bc5042bfb71ba203d6e52b2cd355c69454964fe99c,RepackedRuntimeInstallPlannerTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.build.BuiltApkFile; io.github.ffenuss.modkit.build.MutationDiffVerification; io.github.ffenuss.modkit.build.VerifiedBuildResult; io.github.ffenuss.modkit.build.ApkSignatureVerification; io.github.ffenuss.modkit.build.InstallabilityVerification; io.github.ffenuss.modkit.build.ZipAlignmentVerification,5
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeInstrumentationCoordinatorTest.kt,393,444719e03e42af69730e51a0e07c19779257ce3a32a456d87f01cbd1405006d7,RepackedRuntimeInstrumentationCoordinatorTest,io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.analysis.WorkspaceSource,2
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeManifestInventoryTest.kt,306,7eabd1a6aea224e6f716d4f2c66b78b15d39b186b9de340d3487cb3d30f1a91f,RepackedRuntimeManifestInventoryTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal,3
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeManifestRewriterTest.kt,352,bcc0fe8c942391f7e0ef3c3a789656a6a0850e507b5ea6283404e0998ff55db3,RepackedRuntimeManifestRewriterTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal,2
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeNativeLookupCaptureTest.kt,415,6155e93e0c96667bb5c67a6c25e08e7c0fb68183dc39bf9352e45c7159cb189e,RepackedRuntimeNativeLookupCaptureTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.build.ApkSignatureVerification; io.github.ffenuss.modkit.build.InstallabilityVerification; io.github.ffenuss.modkit.build.ZipAlignmentVerification,7
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeNativeLookupCoordinatorTest.kt,140,638abc064153c8ba7f99a3388efe7d18a75d547f0cd2ad7ba19f62e7eb8612ae,RepackedRuntimeNativeLookupCoordinatorTest,io.github.ffenuss.modkit.analysis.ArtifactEntry; io.github.ffenuss.modkit.analysis.BinaryFormat,3
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeNativeProbeInjectorTest.kt,368,43709516753288ba515be8eb4ed782fcc33423b645cf8f7a0e515d962d334420,RepackedRuntimeNativeProbeInjectorTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal,4
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeNativeTraceExportProtocolTest.kt,173,bddd2ce7791bfccc61348213e5337ce3f5de671bff78e98c7d0f34e1a92ae7dc,RepackedRuntimeNativeTraceExportProtocolTest,,4
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimePassiveJniTraceSessionCaptureTest.kt,492,848502d00a98fa6805887792f9319ab24b9962d4936e5432d644e28534ddfaed,RepackedRuntimePassiveJniTraceSessionCaptureTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.build.ApkSignatureVerification; io.github.ffenuss.modkit.build.InstallabilityVerification; io.github.ffenuss.modkit.build.ZipAlignmentVerification,6
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimePassiveTraceSessionCaptureTest.kt,580,0d0feb0eb694d5233b02ce643f2079fff9e914c75325d6b36a42df23f9f3c355,RepackedRuntimePassiveTraceSessionCaptureTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.build.ApkSignatureVerification; io.github.ffenuss.modkit.build.InstallabilityVerification; io.github.ffenuss.modkit.build.ZipAlignmentVerification,9
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeProbePayloadInjectorTest.kt,474,698faef0fd03129f341bbad33c80d831c730254e5d279f0849ad46cedca00004,RepackedRuntimeProbePayloadInjectorTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal,4
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedRuntimeSignatureStripperTest.kt,123,a256251a45bc483b9a756be336a70181ebd7ce1b7049db7d08f2bbf78c4e0b2b,RepackedRuntimeSignatureStripperTest,io.github.ffenuss.modkit.analysis.AtomicCancellationSignal,2
app/src/test/java/io/github/ffenuss/modkit/runtime/RepackedTestRuntimeTest.kt,283,75da2304a0e0ecef63080fd2166ce5eb02ff611f1960438747f023c2fa8e2770,RepackedTestRuntimeTest,io.github.ffenuss.modkit.analysis.AnalysisWorkspace; io.github.ffenuss.modkit.analysis.ArtifactIndex; io.github.ffenuss.modkit.analysis.ArtifactSource; io.github.ffenuss.modkit.analysis.AtomicCancellationSignal; io.github.ffenuss.modkit.analysis.ConfirmationRequest; io.github.ffenuss.modkit.analysis.EngineRoutingPlan; io.github.ffenuss.modkit.analysis.FastAnalysisResult; io.github.ffenuss.modkit.analysis.WorkspaceSource; io.github.ffenuss.modkit.domain.ProofLevel,5
